scenario_id,event_id,factor,variant_value,baseline_value,baseline_state,variant_state,state_changed,delta_t_hours,previous_state,E_t,A_t,I_t,M_t,U_t,C_t,rationale
rapid_pivot_control,EVT-RPC-072H,asset_criticality,"""high""","""high""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,asset_criticality,"""critical""","""high""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.875,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,deployment_scope,"""isolated""","""broad""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.5,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot_control,EVT-RPC-072H,deployment_scope,"""limited""","""broad""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.625,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot_control,EVT-RPC-072H,deployment_scope,"""broad""","""broad""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,deployment_scope,"""widespread""","""broad""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.875,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,mitigation_status,"""none""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,0.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,mitigation_status,"""planned""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,0.25,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,mitigation_status,"""partial""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,0.5,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,mitigation_status,"""deployed""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,0.75,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,mitigation_status,"""verified""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,conflict,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,conflict,true,false,Report-Ready,Escalate,True,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,True,Active evidence claims conflict; conflict precedence forces internal escalation.
rapid_pivot_control,EVT-RPC-072H,malicious_exploitation_observed,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,malicious_exploitation_observed,true,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,1.0,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,missing_telemetry_reference,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,missing_telemetry_reference,true,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.194444,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
